,funds,stock_count,total_assets
0,10000.0,0,10000.0
1,9777.19,21,10000.0
2,9554.905,42,9999.475
3,9345.105000000001,62,9995.485
4,9141.705000000002,82,9975.645000000002
5,8939.605000000001,102,9970.315000000002
6,8736.005000000001,122,9977.965
7,8541.635,141,9984.065
8,8347.74,160,9980.539999999999
9,8164.5,178,9976.54
10,7978.74,196,10001.46
11,7805.425,213,9976.96
12,7634.32,230,9949.27
13,7464.065,247,9937.77
14,7293.98,264,9935.3
15,7133.419999999999,280,9943.22
16,6970.619999999999,296,9982.419999999998
17,6820.844999999999,311,9926.18
18,6673.0199999999995,326,9885.75
19,6523.7699999999995,341,9916.72
20,6376.469999999999,356,9872.39
21,6231.719999999999,371,9811.869999999999
22,6092.744999999999,386,9669.035
23,5954.519999999999,401,9649.734999999999
24,5819.894999999999,416,9553.494999999999
25,5693.2649999999985,430,9582.615
26,5570.064999999999,444,9477.265
27,5450.0149999999985,458,9377.364999999998
28,5328.494999999998,472,9425.454999999998
29,5207.534999999998,486,9406.574999999997
30,5095.539999999998,499,9394.424999999997
31,4980.424999999998,512,9514.184999999998
32,4872.964999999998,524,9565.384999999998
33,4767.904999999998,536,9460.584999999997
34,4662.604999999998,548,9471.304999999997
35,4556.044999999997,560,9528.844999999998
36,4459.299999999997,571,9481.244999999997
37,4363.544999999997,582,9429.854999999998
38,4267.074999999997,593,9467.684999999998
39,4170.824999999997,604,9455.824999999997
40,4081.774999999997,614,9549.444999999996
41,3989.524999999997,624,9745.924999999996
42,3904.384999999997,633,9892.564999999997
43,3819.784999999997,642,9854.584999999997
44,3735.679999999997,651,9819.274999999998
45,3652.2499999999973,660,9770.449999999997
46,3577.2499999999973,668,9839.749999999996
47,3502.2899999999972,676,9836.409999999998
48,3427.849999999997,684,9792.469999999998
49,3355.7299999999973,692,9594.109999999997
50,3283.6899999999973,700,9587.189999999997
51,3211.6899999999973,708,9583.689999999997
52,3139.4899999999975,716,9601.389999999998
53,3075.7899999999977,723,9655.089999999998
54,3011.4949999999976,730,9716.544999999996
55,2946.814999999998,737,9756.694999999998
56,2883.6049999999977,744,9601.925
57,2820.674999999998,751,9572.164999999997
58,2758.4799999999977,758,9493.309999999998
59,2697.1249999999977,765,9402.349999999999
60,2643.964999999998,771,9475.024999999998
61,2590.294999999998,777,9540.559999999998
62,2535.484999999998,783,9688.189999999999
63,2480.074999999998,789,9766.489999999998
64,2424.124999999998,795,9837.499999999996
65,2375.199999999998,800,10203.199999999997
66,2324.199999999998,805,10535.199999999997
67,2272.524999999998,810,10643.874999999998
68,2221.324999999998,815,10566.925
69,2180.464999999998,819,10546.549999999997
70,2139.6249999999977,823,10542.454999999998
71,2098.8449999999975,827,10530.109999999997
72,2057.6049999999977,831,10625.214999999998
73,2016.8449999999978,835,10525.494999999999
74,1976.6649999999977,839,10404.419999999996
75,1936.4449999999977,843,10412.809999999998
76,1896.6249999999977,847,10328.509999999998
77,1856.9449999999977,851,10298.864999999998
78,1817.3649999999977,855,10277.589999999998
79,1777.4849999999979,859,10341.714999999997
80,1737.904999999998,863,10277.289999999997
81,1698.944999999998,867,10143.524999999998
82,1669.2149999999979,870,10290.914999999999
83,1638.6599999999978,873,10530.164999999997
84,1607.8349999999978,876,10608.734999999997
85,1576.5149999999978,879,10753.274999999998
86,1544.7749999999978,882,10876.334999999997
87,1512.6149999999977,885,10999.814999999997
88,1480.4999999999977,888,10986.539999999999
89,1447.4249999999977,891,11270.699999999997
90,1415.5649999999978,894,10909.844999999998
91,1383.9299999999978,897,10842.794999999998
92,1352.3699999999978,900,10820.369999999997
93,1322.5799999999979,903,10289.369999999997
94,1302.3699999999978,905,10447.394999999997
95,1281.809999999998,907,10605.769999999999
96,1261.1499999999978,909,10651.119999999997
97,1240.4599999999978,911,10664.754999999997
98,1220.1099999999979,913,10509.884999999998
99,1199.4099999999978,915,10669.659999999998
100,1177.1699999999978,917,11374.21
101,1155.2199999999978,919,11241.244999999999
102,1133.0899999999976,921,11323.955
103,1111.0899999999976,923,11264.089999999998
104,1088.8199999999977,925,11388.695
105,1066.9599999999978,927,11199.069999999998
106,1045.1499999999978,929,11175.894999999999
107,1023.4099999999978,931,11143.38
108,1001.5999999999979,933,11175.965
