,funds,index,stock_count,total_assets
0,10000.0,0,0.0,10000.0
1,9500.095,10,207.0,10000.0
2,9026.474999999999,11,406.0,9992.755
3,9124.874999999998,15,366.0,10025.234999999999
4,9304.819999999998,17,293.0,10027.064999999999
5,8839.899999999998,22,490.0,9996.299999999997
6,8955.539999999997,23,441.0,9996.299999999997
7,9062.679999999997,25,397.0,10029.374999999996
8,9260.574999999997,37,318.0,10057.164999999997
9,8336.634999999997,53,672.0,10090.554999999997
10,8511.839999999997,60,605.0,10093.914999999997
11,9345.359999999997,63,303.0,10181.639999999998
12,8880.284999999996,78,462.0,10231.634999999997
13,9135.124999999996,90,370.0,10160.024999999996
14,9236.874999999996,98,333.0,10152.624999999996
15,9329.109999999997,99,300.0,10167.609999999997
16,8864.014999999998,100,467.0,10164.609999999997
17,8992.814999999997,105,421.0,10171.614999999996
18,9357.584999999997,110,295.0,10211.609999999997
19,8424.054999999997,116,629.0,10182.109999999997
20,8786.554999999997,123,504.0,10248.154999999997
21,8931.804999999997,162,454.0,10250.674999999997
22,9341.844999999998,165,318.0,10300.614999999998
23,9561.084999999997,206,255.0,10448.484999999997
24,9083.664999999997,214,401.0,10394.934999999998
25,9359.264999999998,219,321.0,10465.109999999997
26,9462.304999999998,236,289.0,10392.884999999998
27,8990.434999999998,237,436.0,10389.994999999997
28,9126.529999999997,249,393.0,10370.374999999996
29,9508.534999999996,250,276.0,10409.674999999996
30,10446.834999999995,283,56.0,10685.674999999996
31,9926.799999999996,309,167.0,10709.194999999996
32,9431.724999999995,310,272.0,10714.204999999994
33,9685.794999999995,318,218.0,10711.484999999995
34,10398.844999999994,322,88.0,10881.524999999994
35,9359.844999999994,331,288.0,10856.004999999994
36,9489.064999999993,341,260.0,10688.964999999993
37,9600.734999999993,355,234.0,10605.764999999994
38,8644.284999999993,362,469.0,10553.114999999993
39,9057.669999999993,369,376.0,10728.989999999993
40,9364.044999999993,397,301.0,10593.629999999994
41,9622.944999999992,416,241.0,10662.859999999993
42,9820.704999999993,444,193.0,10615.864999999993
43,8840.604999999992,446,435.0,10602.354999999992
44,9151.194999999992,466,348.0,10393.554999999993
45,9399.249999999993,475,279.0,10402.254999999992
46,9604.124999999993,508,224.0,10438.524999999992
47,8646.024999999992,520,492.0,10404.924999999992
48,8993.924999999992,536,394.0,10392.624999999993
49,9659.604999999992,542,237.0,10664.484999999991
