,funds,index,stock_count,total_assets
0,10000.0,0,0.0,10000.0
1,8501.32,10,362.0,10000.0
2,8777.08,29,290.0,9887.78
3,8895.835,59,261.0,9964.63
4,8999.314999999999,94,235.0,9934.614999999998
5,9090.164999999999,98,212.0,9927.564999999999
6,9173.535,99,191.0,9931.805
7,9248.585,100,172.0,9927.984999999999
8,9383.734999999999,101,138.0,9932.284999999998
9,8445.634999999998,112,374.0,9932.284999999998
10,8761.244999999999,117,300.0,10040.744999999999
11,8891.144999999999,129,270.0,10060.244999999999
12,9110.384999999998,148,216.0,9987.345
13,8655.559999999998,151,329.0,9979.784999999998
14,8782.279999999997,165,297.0,9958.399999999998
15,9386.119999999997,169,149.0,9994.039999999997
16,8448.754999999997,187,358.0,10054.384999999997
17,8770.739999999998,196,287.0,10072.284999999998
18,9377.219999999998,212,173.0,10297.579999999998
19,9598.219999999998,229,139.0,10501.719999999998
20,8643.419999999998,234,315.0,10352.294999999998
21,8991.809999999998,258,252.0,10385.369999999997
22,9124.184999999998,272,227.0,10326.149999999998
23,9355.934999999998,278,182.0,10293.234999999997
24,8422.084999999997,280,372.0,10250.464999999997
25,8808.364999999998,283,298.0,10363.924999999997
26,8951.624999999998,352,269.0,10280.484999999999
27,9196.219999999998,372,216.0,10193.059999999998
28,9296.074999999997,385,195.0,10223.299999999997
29,9573.604999999998,386,137.0,10229.149999999998
30,8620.324999999997,397,329.0,10253.809999999998
31,8954.424999999997,407,264.0,10311.384999999998
32,9215.464999999997,426,212.0,10279.704999999996
33,9414.334999999997,457,170.0,10219.284999999998
34,8945.169999999998,468,273.0,10188.684999999998
35,9191.409999999998,476,219.0,10190.049999999997
36,8732.709999999997,485,351.0,9952.434999999998
37,5241.284999999998,505,1756.0,9604.944999999998
38,6074.909999999998,515,1405.0,9411.784999999998
39,6424.209999999998,554,1265.0,9580.384999999998
40,6729.759999999998,570,1139.0,9491.835
41,6997.569999999999,595,1026.0,9429.189999999999
